cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,salary
7.723147872868957,1,Tier 2,USA,300+,1,49.59935123575509,73.42787310663925,Cybersecurity,Healthcare,6.239922645265203,112264.53087574782
6.19221543623205,0,Tier 1,Germany,100-300,1,48.99091052002456,77.92526898811697,Data Science,Finance,6.513417128886719,114507.13224667095
7.4953234088041585,1,Tier 2,USA,100-300,3,82.1894436017415,66.3148371289334,Cloud,Finance,5.6615464384218885,110544.41446525572
8.645996375769359,2,Tier 1,Germany,100-300,5,59.77614850265921,94.269460439522,Data Science,Consulting,5.3736888437153745,120000
8.099901135318548,2,Tier 3,USA,Top 100,2,62.66497701859011,73.53971161416496,AI/ML,Other,4.521200633163464,116542.9083639542
6.483228656700372,0,Tier 3,UK,300+,2,77.45680852479661,49.24185638848906,AI/ML,Manufacturing,6.713290196752763,77445.6398632789
6.360646394679797,2,Tier 2,UK,Top 100,1,95.64488334910752,53.64039907981386,Core CS,Finance,4.6678396843792616,101638.47283302384
6.613805182254374,1,Tier 1,India,300+,0,85.79612892513947,51.603617454569246,Data Science,Other,5.0621197145637025,65207.78524486495
7.098136252795836,1,Tier 2,India,100-300,3,83.26904422915977,97.13012237531642,Cybersecurity,Finance,5.456612028218996,49300.79913174296
8.299742766775648,0,Tier 2,India,300+,1,50.15534420591287,50.92497041505928,Data Science,Finance,5.346587213909736,55934.903758151035
7.258463418492823,1,Tier 2,India,Top 100,1,66.57114139544929,68.39805308660729,AI/ML,Consulting,7.1319037626359885,58213.35336336674
6.79811719829897,0,Tier 1,India,100-300,3,67.24079590287653,68.69223328822581,Cloud,Consulting,4.770255628845326,54421.30979166042
7.706487821717728,0,Tier 2,USA,300+,1,79.93970501798324,67.47118397754936,Core CS,Tech,5.3389545542623935,116928.88310146288
6.937730242389758,1,Tier 3,USA,Top 100,1,41.40928047217854,46.614344002690515,Core CS,Healthcare,5.521272690847574,97478.8666735866
9.55448605427589,0,Tier 2,UK,Top 100,1,46.49023723949293,79.3609554703185,AI/ML,Tech,6.118475699942507,120000
7.239002326692549,0,Tier 1,Germany,300+,2,65.49140118893624,76.01465355239843,AI/ML,Finance,3.421006855441099,120000
6.398567159923853,1,Tier 3,USA,300+,0,100,72.86194736597865,Core CS,Healthcare,1.51511812520236,81281.82052356798
7.918756567357404,3,Tier 2,Germany,100-300,2,94.88182250825268,42.261420700475725,Cybersecurity,Manufacturing,6.776311785001796,95848.58420135392
7.090616328430212,1,Tier 3,UK,300+,2,73.18116799015085,74.21943686180218,Data Science,Tech,1.861566409019941,90209.90360382998
6.465484731568805,1,Tier 3,Canada,100-300,3,83.50506000641846,72.95410603966431,Core CS,Finance,1.8028759489434951,76365.12606012939
8.498638220974037,0,Tier 2,USA,100-300,2,62.58522950843583,75.60042655001158,Data Science,Consulting,5.275203109849607,120000
7.864038452571719,1,Tier 2,UK,100-300,3,74.12987592927135,67.72026430362827,Cloud,Manufacturing,3.389770745123189,104546.66376695863
8.02481308938809,0,Tier 2,Germany,Top 100,1,75.13211462180568,84.97398771910851,Core CS,Consulting,5.4251173336033975,91011.88563013372
7.054284408421923,0,Tier 3,USA,100-300,1,44.34781309805557,99.29376813841432,Data Science,Other,2.4792687810057035,100261.24506845356
7.682218940097775,2,Tier 2,UK,100-300,4,81.85592818794676,74.45561567629909,Cybersecurity,Finance,6.596083301708387,99918.21795272767
7.38778625383558,0,Tier 1,UK,100-300,2,84.25971981782749,54.028796393076526,AI/ML,Consulting,4.534084757732698,120000
6.732179734314768,1,Tier 1,India,100-300,2,70.49992726882618,50.104845772120605,Core CS,Manufacturing,5.706142129787241,63111.11927508788
6.677081229406403,4,Tier 2,Germany,300+,0,90.39877052354862,45.938235910610345,Data Science,Tech,6.074585880688636,105359.6450372864
6.235901936520517,0,Tier 1,USA,100-300,0,68.53330189680494,68.13403799456911,Core CS,Tech,4.0561735812075534,120000
7.338879252474769,1,Tier 3,Canada,300+,1,86.40757662459518,37.67874868744656,Cloud,Tech,3.735743285376559,76299.8869638461
8.650019935394516,0,Tier 3,USA,100-300,0,72.79132674747112,84.45216985799098,Data Science,Other,6.76658911677717,114132.73936080272
7.019375565338207,0,Tier 2,India,100-300,0,100,81.28940987472872,Data Science,Manufacturing,2.2504305276141428,47798.08974436297
8.129776444332343,2,Tier 1,India,100-300,1,56.19252992136072,78.82283454645764,Cybersecurity,Consulting,5.854352604575608,51731.359906145895
6.936286887003428,0,Tier 2,Canada,100-300,0,59.415435964187154,77.13044829192492,Data Science,Consulting,5.361634357466455,97608.51210598928
6.150085177482496,2,Tier 3,Germany,100-300,1,50.2065206694633,64.1669493620531,Data Science,Healthcare,5.69497055240542,79728.96765179074
7.78858399654389,1,Tier 3,USA,300+,2,87.68566447386058,62.768613731646255,Cybersecurity,Consulting,8.769711925043637,93945.89827195356
7.949908841251801,1,Tier 2,Germany,100-300,2,60.16424867951648,60.85425414201298,Cybersecurity,Manufacturing,5.665890527597544,90011.93225562808
9.071650913614892,1,Tier 1,UK,300+,1,52.32086575972012,70.80451465611645,AI/ML,Healthcare,6.38715349166602,120000
7.463706538570861,0,Tier 2,India,100-300,0,72.83366938174683,68.83982058528142,Data Science,Consulting,4.012838574123593,54411.862166940744
7.260637053265733,1,Tier 2,USA,300+,3,67.39383690015536,63.30199249544991,Cybersecurity,Tech,6.185199794855103,120000
7.155507441261869,2,Tier 2,Germany,300+,1,51.264348407818424,88.28262932576612,Cloud,Other,5.005839802728543,72697.89063549359
6.717466965751449,0,Tier 2,UK,100-300,1,82.94951163356498,85.09223410460771,Cybersecurity,Tech,4.58525948981884,102063.7945025872
7.270787074769353,0,Tier 1,Canada,300+,2,65.53735986572919,92.31097652308549,Core CS,Consulting,4.782584195758363,107099.06927763316
7.1347687810156915,1,Tier 1,India,Top 100,0,66.29250194933381,73.31867870352855,Cloud,Manufacturing,6.995145112431192,61012.06979588664
7.911902848903236,0,Tier 1,USA,Top 100,2,99.23689177211028,77.2708567212064,Data Science,Healthcare,5.915559055977582,120000
8.053692053871892,1,Tier 1,India,100-300,2,73.90672072063458,94.47019332606362,Core CS,Tech,6.5225777048071425,66613.6886811001
6.905545178407137,3,Tier 3,Germany,300+,3,71.23476987227413,48.30961615087635,AI/ML,Finance,3.399802510059138,88762.01137449095
8.037595637248888,0,Tier 2,India,100-300,2,72.15659225591591,69.88078926302481,AI/ML,Healthcare,7.083652075539606,53130.58096820437
6.9817055501608944,3,Tier 3,USA,300+,0,48.510704421062655,55.213314730435656,Core CS,Manufacturing,6.359405398188898,85360.66368010353
7.672496021203642,1,Tier 3,Germany,300+,2,77.21005248369725,77.96729999953372,Cloud,Healthcare,5.714548430842876,69025.83796506486
7.437386854561104,0,Tier 2,USA,Top 100,1,67.3543189444134,81.46964941181199,Cloud,Tech,6.853751376742505,120000
6.808854320664245,1,Tier 2,UK,300+,3,52.22303683655359,64.38079556213266,Core CS,Finance,7.118306992135008,91555.5075385378
6.70654047054825,3,Tier 3,Canada,100-300,1,92.08759214862933,77.21081382211077,AI/ML,Consulting,3.74027975909026,77537.4730944856
6.686593480764943,1,Tier 2,India,Top 100,1,52.50252845344803,31.98455040747161,Core CS,Healthcare,1.7868128116737307,43650.37291714759
8.292300551575554,1,Tier 2,India,100-300,1,79.99718945385814,81.24662060333733,Cybersecurity,Tech,4.61006612587996,47071.4183055168
7.973726816660397,0,Tier 2,UK,100-300,1,71.98032627074706,61.93120233138627,Cloud,Healthcare,6.080130648499166,96695.13312906632
8.217052841537962,0,Tier 3,USA,300+,0,80.00571371002555,71.91808698360376,Data Science,Finance,5.266696341142422,110343.69608681236
7.798648718518368,2,Tier 1,Germany,100-300,1,65.87645714249004,37.52213504195994,Core CS,Finance,5.796372265223891,103576.6685483764
6.654703749825561,1,Tier 2,India,300+,1,83.89008851966085,49.99603401735206,Data Science,Finance,5.875630066355368,50066.81964411219
7.322984072269287,0,Tier 3,Germany,Top 100,0,65.04183565269972,30.41235229204267,Cybersecurity,Other,4.19328777202979,71582.01007156144
6.980643514887267,0,Tier 2,USA,100-300,3,81.52853121322791,72.12223142674681,Cybersecurity,Consulting,4.368348605255826,112020.74683379612
6.277038511415897,1,Tier 1,India,100-300,3,77.21059817938286,83.09718841655005,Core CS,Finance,5.610903097508017,50690.42545184944
7.259487425377283,1,Tier 1,Germany,100-300,4,73.49655903811795,59.80297361191912,Cybersecurity,Manufacturing,5.687579184605859,95916.05029059434
6.056768167072158,2,Tier 2,India,100-300,2,44.92526034504566,71.83152084758271,Data Science,Other,2.744809600844542,48648.645517394325
6.6283061621612855,0,Tier 2,USA,100-300,3,60.02263108175699,74.08552583062655,Data Science,Consulting,5.073200027363252,120000
7.160927724698271,1,Tier 2,USA,100-300,1,75.0998540627221,86.00841398867993,Cybersecurity,Other,3.4863319195169997,107875.25481727374
7.226630297236913,0,Tier 1,Canada,300+,2,81.2797315283829,73.45676687049645,Cybersecurity,Tech,4.742857815130806,115598.3619305986
6.792876021036738,0,Tier 2,UK,Top 100,2,65.60507969386136,42.496712655072415,Data Science,Manufacturing,4.599589514916799,105419.06017937728
7.469355041180219,1,Tier 2,Germany,300+,1,46.88175190569331,75.44142512872253,Data Science,Healthcare,3.793329253957334,98933.88767871444
6.620077074701981,0,Tier 2,UK,300+,1,76.77438994341928,91.99310769588205,Data Science,Finance,5.078769640025175,108650.20951636926
7.697037837965795,1,Tier 3,India,Top 100,3,62.58819305461807,46.12329374099224,Data Science,Tech,5.631574394484827,47182.27381952956
8.551143199246628,2,Tier 2,Germany,300+,1,75.93453540769664,54.58991672385647,Cloud,Healthcare,5.654571276182641,85989.65575772288
6.19973494031554,0,Tier 1,Canada,100-300,1,67.74754431792303,100,Cybersecurity,Healthcare,4.063835957284973,89653.07715140647
6.457804023580119,2,Tier 1,USA,100-300,3,68.31312357320894,61.42497652067116,Core CS,Other,4.324040564028612,120000
7.411126279727132,3,Tier 1,Canada,300+,3,83.94075727100707,43.006662370643134,Cloud,Finance,8.188845171503463,105448.52954869135
7.143665425551679,2,Tier 2,Canada,300+,3,74.1060071117726,42.90981020055514,Cybersecurity,Healthcare,6.595391011992859,85479.90681114692
7.280504079418847,1,Tier 2,Canada,300+,1,70.75620913029624,42.755485717217105,Core CS,Finance,6.821262126236124,90906.99141897602
7.391349704118131,1,Tier 2,UK,100-300,2,64.11805653649233,72.5722162646743,AI/ML,Finance,5.525994472577587,116620.36985195748
7.507777174849416,0,Tier 3,Canada,300+,2,70.22520362917898,74.60818616068606,Core CS,Manufacturing,5.338522834202903,69612.11050806542
7.32785492554281,0,Tier 2,Germany,300+,1,65.93527562132547,65.2158700341225,Core CS,Manufacturing,7.666486708273332,83032.38659195304
7.538058960962185,1,Tier 1,Canada,300+,1,70.19305658254339,83.87955240215891,Cybersecurity,Consulting,5.798998091143076,110967.40273467627
8.519905547916172,1,Tier 3,Canada,300+,1,71.1161125524518,54.98456296999485,AI/ML,Consulting,4.876039747608339,96074.246072914
6.893893002893941,0,Tier 2,Germany,Top 100,0,68.98218056189368,85.14357195796279,Cloud,Other,4.4502123626275845,90266.38384144413
7.885664535429578,1,Tier 2,UK,100-300,2,64.65052727841002,50.52509794328215,Cloud,Tech,5.693415807221014,113165.14704804376
6.903695068837122,0,Tier 1,USA,100-300,1,38.27405377527327,86.13715970544985,Cybersecurity,Healthcare,2.2252500695109108,120000
6.571737451236862,4,Tier 1,USA,300+,3,43.962199272349515,62.782058958447315,Cloud,Healthcare,5.522186112075648,119628.08523095472
6.927573374156672,1,Tier 3,Canada,Top 100,3,100,84.00467248511097,Core CS,Other,3.237844507491644,78491.71686411818
7.152399743823253,1,Tier 1,India,300+,3,100,78.55006857387873,Cybersecurity,Tech,7.793166333704033,56095.08713948995
6.6516109035441255,1,Tier 1,India,300+,1,82.1446560050777,37.54796357430611,Core CS,Other,5.899229230392162,47123.38706390417
6.792362657932866,1,Tier 3,UK,300+,1,46.38744612739477,70.17919489704971,Cybersecurity,Healthcare,5.71086549111388,68238.3477587173
7.591048384710002,0,Tier 2,USA,Top 100,2,69.86674749417175,49.85521654441116,Data Science,Finance,6.1543613631852825,120000
7.492293987210442,1,Tier 2,Germany,100-300,2,56.444102592904514,61.213506640716346,Data Science,Finance,5.985772145564386,106457.89564738808
7.868785692940026,1,Tier 1,USA,100-300,2,62.455443559094505,55.78492392641635,Cloud,Finance,6.118052470386674,120000
6.571229243908761,0,Tier 2,UK,Top 100,2,53.910126451053074,50.784351923381706,Cloud,Tech,4.344420324930021,91230.96072717349
7.646446238624916,2,Tier 2,UK,100-300,2,82.89098865150612,67.71349299527029,AI/ML,Other,5.280106007186268,109077.82414570458
7.293829850721073,0,Tier 3,Germany,100-300,3,97.20500193818586,56.420522166129295,Cloud,Consulting,6.252389877724821,74846.40412830732
8.470546941436098,0,Tier 2,UK,100-300,3,67.3051864847525,62.843867202989266,AI/ML,Tech,6.070375763912969,120000
6.821227214102518,1,Tier 3,Germany,300+,1,69.81249523762916,85.14258007004872,AI/ML,Tech,6.285998578637527,89249.60756416792
7.63995352155364,0,Tier 3,UK,300+,1,72.99005361165148,78.40136504278628,Cloud,Finance,5.300658408447704,73005.38809638322
6.157054064682916,1,Tier 1,Canada,100-300,0,46.18711189310923,74.0933526268005,Cybersecurity,Manufacturing,4.3037153565209945,100638.62956886942
6.145757662736646,0,Tier 1,USA,300+,2,54.657686427262874,52.342154347094954,AI/ML,Healthcare,6.123244267101264,120000
7.760246073578861,1,Tier 2,Canada,100-300,3,54.52466402921801,56.26651226865302,AI/ML,Consulting,6.078058652284452,113091.92765965588
8.368490698065541,0,Tier 3,Germany,100-300,3,58.52018352927289,48.41848000134702,Data Science,Tech,3.9190123976511937,88241.20029643134
6.916440625170023,0,Tier 3,UK,300+,3,98.77076130704336,72.83676529915977,Cloud,Manufacturing,4.263767676046214,75021.09981529447
6.864942621447992,1,Tier 1,UK,100-300,1,75.79749842425869,93.96860746847788,AI/ML,Finance,6.203847134023205,120000
7.056041730490545,2,Tier 2,USA,100-300,3,66.90991393165767,73.5674870108775,Cybersecurity,Manufacturing,7.810252162757478,98726.43792490054
7.190695186187828,1,Tier 2,USA,100-300,1,64.96868907171759,62.89611174445851,Cloud,Finance,4.8085820709784235,112741.48515313688
7.780158103825944,0,Tier 2,Canada,Top 100,1,68.62394372160814,62.701337042792815,AI/ML,Healthcare,5.746031307480311,105189.71957091482
7.400875335951876,2,Tier 1,Canada,300+,2,60.45851659636419,81.62977488046207,Cloud,Other,5.620659530189097,107343.78894744672
7.151665293278994,2,Tier 3,Germany,100-300,0,63.06787260049846,74.36675266227562,AI/ML,Other,5.338790226875942,81883.88833173583
8.098926836130365,0,Tier 2,Germany,300+,2,56.56974753008824,53.52216907445608,Data Science,Manufacturing,7.236600885523857,105003.60405184
6.890041188297847,1,Tier 2,India,100-300,0,100,79.50829741237531,Data Science,Tech,8.114375852422771,54097.818727719714
7.762299637762351,1,Tier 1,Canada,100-300,2,34.55243478117921,41.66953873955205,Cybersecurity,Other,5.793219204747683,108300.91834652147
8.289822606390917,1,Tier 2,Canada,300+,3,71.04963556184497,42.70243829806144,Cybersecurity,Manufacturing,4.264730320719647,91229.182111555
8.051931562867239,1,Tier 1,Germany,300+,1,65.05978806745583,74.36558423437566,AI/ML,Healthcare,7.709718634234268,120000
8.311971623497115,2,Tier 3,UK,100-300,0,91.62560778042442,64.46409236243461,AI/ML,Other,4.922125055149805,95105.14363327042
7.593701992857514,1,Tier 3,UK,300+,1,89.6878618783757,88.84075476432892,Cloud,Manufacturing,4.009206323104424,69752.983433652407
7.060346911121274,0,Tier 3,UK,300+,0,76.68376121854865,61.92447616189403,Data Science,Finance,5.489092280188375,89784.67643222965
5.718427350482266,2,Tier 2,UK,100-300,0,71.84907090286636,75.89065682455768,Cybersecurity,Consulting,6.369859249071392,76193.8671942013
6.803150009496041,3,Tier 1,Canada,Top 100,3,54.90748408984905,95.6648105317344,Core CS,Finance,7.8551761266589395,115631.7083447136
8.736754173998252,0,Tier 3,Germany,100-300,1,65.70919840410785,55.72530558812268,Core CS,Tech,5.714536704290131,76108.44981656711
6.85929135005413,2,Tier 1,Germany,300+,1,89.61092323668308,88.94996002646656,Core CS,Manufacturing,5.11877045987405,99593.21003089624
7.4411883008323745,1,Tier 2,UK,100-300,0,62.243137984970765,63.644588710232085,Core CS,Healthcare,5.51067914601545,91173.52235051626
7.034881957097963,1,Tier 2,UK,300+,1,79.768273231778565,82.29395670492157,AI/ML,Healthcare,5.84764844731953,106133.32868102768
8.356040832344602,1,Tier 2,Canada,300+,1,67.32732751471399,88.22613819218193,Core CS,Other,5.884294756969322,97577.40007062595
6.97037056236127,0,Tier 3,UK,Top 100,2,89.32276639054909,52.27977460376189,Cloud,Tech,5.671870234757435,81399.96268624098
6.9335155418970444,0,Tier 3,UK,100-300,1,79.59137728243458,74.32370791631108,Core CS,Other,7.552257048597374,81554.78998649755
7.608044770951683,3,Tier 2,Germany,300+,1,86.81036625820396,55.836846857130695,Core CS,Healthcare,8.470654121259452,79982.03348521692
6.752632738360109,1,Tier 1,Canada,100-300,2,83.78949382644734,72.70314616584717,Cybersecurity,Finance,5.308317041363132,108997.41773599952
8.072360356818516,0,Tier 2,Germany,Top 100,2,74.8532778820808,60.2452052038619,Cybersecurity,Healthcare,3.81563740096198,89544.14790833429
7.170557302590152,0,Tier 2,Canada,Top 100,1,82.6465103865858,66.748828894177,Cloud,Consulting,4.030064585214945,84469.2313835935
6.398424534608945,0,Tier 1,USA,100-300,0,80.67625118384495,89.27218027255317,AI/ML,Healthcare,3.7238932399182,120000
6.363179314557208,0,Tier 3,Canada,300+,2,69.95025010165871,41.12642661167327,Data Science,Tech,6.927090837788295,90483.46852759788
7.8608057108788785,1,Tier 2,USA,100-300,2,72.47181708648642,64.02750252218236,Core CS,Manufacturing,4.960925431499734,111234.75633201514
7.017049318937554,1,Tier 3,Canada,300+,2,93.33021197526288,57.580943300091455,AI/ML,Healthcare,8.336700145746674,84790.92648315555
8.520952548602406,0,Tier 1,UK,300+,2,52.825589205215636,52.60234200790478,AI/ML,Consulting,7.267676651973531,120000
6.613551158653248,1,Tier 3,India,Top 100,2,60.86658769083672,57.93791584030193,Cloud,Consulting,4.1282753134873555,41256.56953375
6.424677344606064,0,Tier 2,India,100-300,0,68.99762877071844,73.49570353204449,AI/ML,Tech,6.131386037815552,41668.83433511095
6.210256378279053,0,Tier 2,Germany,300+,1,84.62004113808528,74.65439551576117,Cybersecurity,Tech,3.221805009046669,92495.53952291104
6.894994426326156,1,Tier 1,Germany,100-300,2,69.09365807109175,53.92520096355348,AI/ML,Tech,7.391237691254214,120000
6.820115214553537,0,Tier 3,India,100-300,4,66.08743773790489,73.3272674222072,Cybersecurity,Other,1.944828209364512,31510.909049838217
7.1349237375733825,1,Tier 2,India,Top 100,2,64.83649114277574,66.94709788084775,Cloud,Other,2.0607314360076665,45538.023927309885
6.127680738045723,3,Tier 2,Germany,Top 100,1,61.31651452766543,82.06674008045304,Cybersecurity,Consulting,4.001554107317041,92939.22109504636
8.128745903797016,0,Tier 2,India,300+,1,80.1117760603792,84.28403229123694,Cybersecurity,Consulting,3.693830679654144,50135.73581315473
6.9211294941725905,1,Tier 2,Germany,100-300,3,51.0932108957029,66.0040735804548,Core CS,Healthcare,4.05059770280665,83310.41639619763
7.015079698355878,0,Tier 3,Canada,300+,2,79.67337806733427,79.67233122313583,Cybersecurity,Manufacturing,4.825285299333094,83548.37489243485
7.186572905010801,3,Tier 3,India,300+,2,80.10392203453843,100,Core CS,Finance,5.8855994291005915,42384.88935190677
6.51005010028765,0,Tier 3,UK,Top 100,2,52.29128732791271,62.05111895853555,Core CS,Manufacturing,5.386511812559504,77995.92595048029
7.289202820164881,0,Tier 3,Germany,100-300,1,66.10328894469087,100,Data Science,Finance,7.536553022986226,90683.56307349772
7.0868477646212185,1,Tier 1,UK,100-300,2,72.75122575231357,74.25692918477905,Data Science,Consulting,4.18709697117561,120000
6.973416007484431,3,Tier 1,India,300+,0,63.16222313905029,67.44391451802406,Core CS,Manufacturing,6.153793057476105,49815.69467845484
6.833506514181968,0,Tier 1,USA,Top 100,1,54.710949975277515,62.18071083298012,Cloud,Manufacturing,4.880792827996164,120000
5.494520763601889,1,Tier 2,India,Top 100,3,54.18978070477176,65.22621850190704,Core CS,Finance,4.939693503922217,41031.55255998263
7.074275920912892,3,Tier 2,UK,Top 100,3,70.6877818083235,61.296496735991504,Cybersecurity,Tech,5.289991441845823,106427.69225654616
7.12788511359792,2,Tier 3,UK,300+,2,81.78447153460998,53.194398239454856,Cybersecurity,Manufacturing,8.209418424084006,73604.16450427337
6.177859887259233,4,Tier 3,India,Top 100,3,78.17294819522472,69.71181240669627,Data Science,Finance,4.545560296771257,42047.015054769065
8.01256627269176,1,Tier 3,India,Top 100,1,53.012118202199815,65.56867931252428,Core CS,Tech,8.410631953238154,41128.79667181123
7.775565760421389,2,Tier 2,UK,100-300,1,55.048996997156614,73.94571090774153,AI/ML,Tech,4.848266567011795,120000
8.42024871408761,0,Tier 2,UK,100-300,1,45.38879542979616,60.31691880589303,Data Science,Healthcare,4.973806604725897,112254.2334669232
7.800465854434383,1,Tier 3,Germany,300+,5,72.44512437017505,70.02564272929905,Core CS,Finance,5.315463096871591,68366.25723066682
6.4635038327386845,4,Tier 3,USA,Top 100,2,71.61022474121572,82.92933751565688,Cloud,Finance,7.267370943244213,91471.32129042482
8.113972240051464,1,Tier 2,Canada,Top 100,1,100,62.51817602894683,Core CS,Healthcare,6.255739326931668,93600.83289259144
7.230954903423886,1,Tier 2,UK,300+,2,78.17378388462686,54.760134264986846,Cloud,Tech,5.503994105385997,96086.81930695444
7.208257471016976,1,Tier 1,UK,100-300,2,92.0158892494913,74.57063327138404,Cloud,Consulting,3.694030801381111,110537.7664389702
5.601174421409455,1,Tier 1,Canada,300+,0,69.28667925542368,56.43527872116979,Data Science,Consulting,4.143322576149598,110114.5374499279
8.043472194302522,1,Tier 2,UK,300+,2,88.6848407144297,65.33316157187257,Data Science,Manufacturing,6.118603155566641,120000
7.826036963473326,0,Tier 3,India,100-300,4,46.91797634191553,60.59886355111605,Cloud,Tech,7.310079019642912,52460.539795176126
7.901364109462067,0,Tier 3,USA,Top 100,1,79.94007553187737,47.26152128304607,Core CS,Tech,5.158385037716861,99734.4797394124
6.671348569636332,3,Tier 1,Germany,300+,3,54.96779702361839,95.76146957573664,Cybersecurity,Finance,4.735287236273027,99162.55435801404
6.828063175769012,2,Tier 2,Canada,Top 100,3,89.2408708406656,71.01030959562507,AI/ML,Healthcare,5.56363263497011,107178.19483017936
8.048246996895687,0,Tier 1,India,300+,3,69.58935260705704,48.61175145203361,Core CS,Manufacturing,3.409418802708782,58293.91969565604
8.116547048631965,1,Tier 2,UK,300+,2,45.16563223119065,97.80193811246912,Cloud,Finance,4.936294262981853,97399.16640135869
6.832622501004378,0,Tier 1,USA,300+,1,85.67926296786983,68.63997608458587,Data Science,Manufacturing,3.300096640190803,120000
6.355303946803049,1,Tier 2,USA,100-300,1,54.269411839828635,68.43073206540173,Cloud,Other,4.532144922547509,99080.4499107127
7.771881306477966,0,Tier 3,USA,300+,1,91.25634558271666,84.31920399949698,AI/ML,Tech,3.7766951769964727,110350.90581914164
8.292466258838585,1,Tier 1,UK,Top 100,3,47.17141470235396,59.988254559052066,Cloud,Tech,6.274265978635461,120000
6.526028592677685,2,Tier 1,UK,100-300,1,74.14310199437708,77.31684400589484,Core CS,Tech,5.640615307505969,113617.72695972049
6.988438183297377,1,Tier 1,India,300+,0,51.29944690110258,71.02527267189471,Cybersecurity,Tech,5.3863721643642535,65553.33602926633
7.43702739840296,0,Tier 3,India,100-300,2,55.274099837142,74.49374454397059,Core CS,Finance,5.534419800555565,43027.97667621788
7.00513781584875,1,Tier 1,Germany,300+,2,69.28518796936639,68.2711212193622,AI/ML,Tech,5.795787673425798,120000
6.650891287578745,2,Tier 1,India,100-300,3,66.64728456494274,85.2519389571725,Data Science,Tech,3.3019346222108616,64839.041901200195
6.912312156859335,0,Tier 1,Germany,Top 100,0,60.1424196335242,64.18213138425025,AI/ML,Other,3.160153690180074,120000
6.792963149866318,0,Tier 1,Germany,Top 100,2,78.28171573816061,66.28678340927921,Cloud,Other,5.816304940177343,96313.2315591381
7.448735558352991,0,Tier 1,Canada,100-300,1,65.11034868102192,45.77010501066039,Cybersecurity,Finance,6.784561414868536,117214.08109354628
6.763615745576672,3,Tier 2,UK,300+,1,81.37474150889125,60.644682662943566,AI/ML,Finance,7.41425708230364,116658.35018647666
7.5575635236085885,1,Tier 1,USA,100-300,1,77.63024329341391,90.51588052470916,AI/ML,Tech,5.462327961142078,120000
7.938499710069313,0,Tier 2,India,300+,2,91.5832503503574,67.21103195942563,Core CS,Manufacturing,5.274301891005131,48375.17745782631
7.295713753758475,2,Tier 3,Germany,300+,2,100,66.37073071213116,Core CS,Tech,7.0728748350636925,73717.84868324312
7.358173540648222,2,Tier 2,India,100-300,3,67.95737091983042,57.801350156236175,Cloud,Finance,6.026538263113406,52755.795078092546
6.098586024872156,0,Tier 1,India,100-300,1,58.54441023533827,52.03569804847811,Cybersecurity,Healthcare,5.678431893655515,51544.46020409491
7.114354475810965,2,Tier 3,UK,300+,2,95.50921536570404,56.243239773507085,Data Science,Manufacturing,5.662246705938484,93293.78810283291
8.386011999588074,0,Tier 3,Germany,300+,2,80.75314173955111,55.74786722703537,Cloud,Consulting,4.889335474360013,69971.65996529198
8.785040116954105,0,Tier 2,India,300+,1,62.11193446760354,47.64518369018218,Data Science,Other,1.2866034935986406,53399.44036583036
7.510440881152606,3,Tier 2,Canada,100-300,1,76.50731671765493,78.29683711533434,Core CS,Tech,6.993319570379131,95611.91518530132
7.400675579955566,0,Tier 2,UK,300+,1,73.48752249219868,89.39755033713614,Cybersecurity,Other,2.26365597618619,99772.79554497462
6.565860960212783,2,Tier 2,India,100-300,2,82.53774458187873,80.54479190565301,Cloud,Other,5.58371315354675,47601.68897188129
6.865484945132168,1,Tier 1,Canada,100-300,0,90.81786891526863,71.87916789345645,AI/ML,Consulting,5.641438725152483,120000
6.622327537842298,0,Tier 2,Canada,100-300,1,91.3207592830805,79.63774379702434,Data Science,Tech,6.689800691824697,108032.56769901387
7.5983282048940275,2,Tier 3,Germany,100-300,1,81.44308243390938,62.19081264240027,Cloud,Healthcare,2.7352693110270336,64695.62958784541
6.141805579408155,0,Tier 3,India,300+,1,84.28474385936289,48.80736232467248,Data Science,Finance,4.9819259988702544,47386.924318474514
7.19139749128892,0,Tier 3,UK,100-300,2,95.2738673051024,64.52786664967334,Core CS,Other,4.1851381729280765,81000.12369514146
8.659266135799978,0,Tier 1,Germany,100-300,2,65.50879018363048,64.58990107834413,Cybersecurity,Other,8.167403235591955,106506.06435861808
6.264492326730862,1,Tier 2,Canada,100-300,2,60.97561608658144,51.51214832430871,Data Science,Consulting,3.843539777021482,92582.74263253124
4.9757699818029355,1,Tier 2,USA,100-300,2,45.55696605771399,94.4482321531585,Data Science,Tech,5.599209274969277,116780.51616331704
6.915241316556691,3,Tier 2,Canada,100-300,1,76.45508071861542,65.26601631201761,Cloud,Tech,6.493966537908996,95850.21521500686
9.115474677613628,0,Tier 3,India,300+,2,66.56937256217499,92.4359651799981,Core CS,Healthcare,6.986614730680316,41882.06664463434
7.868629059951478,0,Tier 1,UK,100-300,0,63.533875057288334,89.11263677602149,Cloud,Other,2.7117696437798124,117285.996283549
7.2153015529960864,1,Tier 3,Germany,300+,5,72.35493971225652,64.42653453632377,AI/ML,Consulting,4.62358529214964,76379.71501871267
7.497257511884841,2,Tier 2,UK,300+,2,57.913455543117415,46.346061630306465,Cybersecurity,Consulting,3.935482096857259,102709.61486724192
